lotid;logerror;transactiondate;aircond;style;basement;numbath;numbedroom;classbuild;qualitybuild;decktype;finishedarea1st;finishedarea;perimeterarea;totalarea;finishedareaEntry;countycode;numfireplace;numfullbath;garagenum;garagearea;tubflag;heatingtype;latitude;longitude;lotarea;poolnum;poolarea;citycode;countycode2;neighborhoodcode;regioncode;roomnum;storytype;num34bath;material;unitnum;year;numstories;fireplace;buildvalue;taxyear;landvalue;totaltaxvalue;taxdelinquencyflag;taxdelinquencyyear;mypointer;parcelvalue
14315222;;;13;;;2;2;;;;;1953;;;;6059;1;2;2;504;;;33602850;-117862910;6708;;;53571;1286;28119;96957;6;;;;;1976;1;;205929;2015;290271;5561.1;;;19458;496200
14364286;;;;;;2.5;3;;;;;2197;;;;6059;1;2;2;467;TRUE;;33678897;-117625477;9625;1;;32380;1286;;96989;7;;1;;;1987;1;;243008;2015;112975;3670.5;;;25676;355983
14007318;;;13;;;2;3;;;;;1960;;;;6059;1;2;2;440;;;33795522;-117972044;9600;1;;24832;1286;;97048;7;;;;;1955;1;;100494;2015;97568;2614.72;;;24069;198062
10877678;;;;;;2;4;;7;;;1561;;;;6037;0;2;;;;7;34205451;-118371540;7425;1;;12447;3101;41131;96375;0;;;;1;1948;;;262622;2015;175079;5530.35;;;4269;437701
17240488;;;;;;2;4;;;;2508;2508;;;2508;6111;1;2;2;585;;;34292552;-118684616;10779;;;27110;2061;;97116;8;;;;;1987;1;;293487;2015;195657;6071.12;;;14717;489144
11014771;;;1;;;3;4;;4;;;2437;;;;6037;0;3;;;;2;34300622;-118508120;8662;1;;12447;3101;31817;96370;0;;;;1;1969;;;218658;2015;99594;4140.02;;;23218;318252
17079783;;;;;;1;2;;;;820;820;;;820;6111;0;1;1;276;;;34271325;-119265816;4503;;;34543;2061;761211;97083;5;;;;;1924;1;;55000;2016;387000;4642;;;30097;442000
13845435;;;;;;1.5;3;;;;;1099;;;;6059;0;1;1;360;;;33725982;-117880932;6384;;;47568;1286;274494;97007;6;;1;;;1954;1;;63292;2015;258151;3909.7;;;8135;321443
14245306;;;;;;2.5;4;;;;;2483;;;;6059;0;2;2;480;TRUE;;33770178;-117804934;12035;1;;40081;1286;;97005;8;;1;;;1956;1;;165786;2015;308760;5550.54;;;4423;474546
17090964;;;;;;3.5;4;;;;1540;2798;;;1540;6111;1;3;2;639;;;34287757;-119186264;6001;;;34543;2061;;97084;9;;1;;;1995;2;;248381;2016;165580;4361.34;;;24273;413961
12120098;;;1;;;3;2;;4;;;1116;;;;6037;0;3;;;;2;34144500;-118103000;30787;;;47019;3101;275426;96295;0;;;;1;1991;;;163142;2015;266465;5117.22;;;2944;429607
11557196;;;;;;2;3;;7;;;1307;;;;6037;0;2;;;;2;34018282;-118417076;5811;1;;12447;3101;117183;96015;0;;;;1;1941;;;50909;2015;52606;1304.4;;;26340;103515
14470440;;;13;;;3;4;;;;;2350;;;;6059;0;3;2;459;TRUE;;33574380;-117653406;5000;;;12773;1286;;96996;8;;;;;1984;2;;235801;2015;123311;3637.26;;;8169;359112
10756830;;;;;;2;3;;6;;;1372;;;;6037;0;2;;;;2;34159633;-118623895;7540;1;;12447;3101;48570;96387;0;;;;1;1956;;;165843;2016;327079;6001.77;;;14852;492922
12016945;;;;;;2;2;;4;;;1330;;;;6037;0;2;;;;2;34104440;-118363723;5777;;;12447;3101;274049;96027;0;;;;1;1962;;;132797;2015;531200;8152.08;Y;9;3243;663997
12399577;;;1;;;2;3;;7;;;1380;;;;6037;0;2;;;;2;33954284;-118104007;5679;1;;4406;3101;;96100;0;;;;1;1950;;;87760;2015;126751;2767.15;;;19107;214511
14042574;;;;;;2;2;;;;;1330;;;;6059;0;2;2;528;;6;33717104;-118034448;1010;1;;25218;1286;;96967;5;;;;;1964;2;;68904;2015;330693;4707.24;;;34595;399597
11711123;0.0953;5/1/16;;;;1;2;;7;;;982;;;;6037;0;1;;;;7;34019900;-118364000;588738;;;12447;3101;268097;95997;0;;;;1;1945;;;25979;2015;16976;568.68;;;30252;42955
17249054;;;;;;3;4;;;;1501;3427;;;1501;6111;1;3;2;621;;;34251202;-118773376;11419;1;608;27110;2061;;97118;9;;;;;1987;2;;266000;2015;492000;8471.54;;;30982;758000
10972728;;;1;;;3;3;;4;;;1616;;;;6037;0;3;;;;2;34305788;-118426768;239920;;;12447;3101;34213;96368;0;;;;1;2006;;;127919;2015;106600;2967;;;34066;234519
11148805;;;1;;;3;5;;4;;;2596;;;;6037;0;3;;;;2;34425251;-118436183;15062;;;54311;3101;37739;96401;0;;;;1;1996;;;274683;2015;84961;4974.69;;;13952;359644
14102514;;;5;;;1.5;2;;;;;1160;;;;6059;0;1;1;360;;6;33775645;-117918959;7700;;;24832;1286;;97047;5;;1;;;1953;1;;72142;2016;201215;3481;;;16494;273357
11712601;;;1;;;3;4;;4;;;2693;;;;6037;0;3;;;;2;34006273;-118355715;10770;1;;12447;3101;268097;95989;0;;;;1;1960;;;145497;2015;36897;7847.74;;;16543;182394
10762428;;;1;;;3;4;;4;;;1717;;;;6037;0;3;;;;2;34216500;-118535000;242526;1;;12447;3101;40548;96364;0;;;;1;1965;;;101000;2015;198000;4068.07;;;9753;299000
17293098;-0.0608;8/3/16;;;;2.5;5;;;;1290;2510;;;1290;6111;1;2;2;633;;;34145379;-118848551;7400;;;41673;2061;;96384;9;;1;;;1968;2;;337354;2015;218523;6514.66;;;1517;555877
12092190;;;1;;;2;2;;4;;;1225;;;;6037;0;2;;;;2;34143100;-118263000;104807;1;;45457;3101;274587;96323;0;;;;1;1984;;;165686;2015;46382;2414.86;;;5145;212068
11147432;;;1;;;3;4;;4;;;2336;;;;6037;0;3;;;;2;34436916;-118409261;127865;;;54311;3101;37739;96401;0;;;;1;1988;;;292759;2015;46832;4635.39;;;5161;339591
17224796;;;;;;2;3;;;;2124;2124;;;2124;6111;1;2;2;472;;;34229716;-118842176;9533;;;34278;2061;;96385;7;;;;;1985;1;;185627;2015;96992;3281.66;;;33557;282619
10758392;;;1;;;2;3;;8;;;1242;;;;6037;0;2;;;;2;34154697;-118617188;13542;;;12447;3101;48570;96387;0;;;;1;1961;;;51607;2016;33728;1197;;;2042;85335
14344255;;;13;;;2.5;4;;;;;2495;;;;6059;1;2;2;474;;;33709196;-117762698;5000;1;;52650;1286;276486;96954;8;;1;;;1979;2;;212050;2015;249814;4815.38;;;9176;461864
13845436;;;;;;1.5;4;;;;;1235;;;;6059;0;1;1;396;;;33725979;-117880746;6384;;;47568;1286;274494;97007;7;;1;;;1954;1;;49152;2015;48037;1367.22;;;12647;97189
17167373;;;;;;2;4;;;;816;1575;;;816;6111;0;2;1;258;;;34178966;-119170278;6000;;;13150;2061;;97104;7;;;;;1950;1;;157111;2015;76072;2874;;;5434;233183
10783609;;;1;;;2;4;;4;;;1700;;;;6037;0;2;;;;2;34200369;-118549026;6927;;;12447;3101;40548;96364;0;;;;1;1955;;;93849;2015;231176;4093.3;;;18037;325025
17284511;;;;;;2.5;4;;;;1152;2251;;;1152;6111;1;2;2;462;;;34170644;-118826213;7000;1;360;34278;2061;;96385;8;;1;;;1973;2;;242940;2016;71256;3489.76;;;14738;314196
14216507;;;13;;;2.5;3;;;;;2330;;;;6059;1;2;2;441;;;33843805;-117778739;11250;;;16764;1286;113455;97026;7;;1;;;1979;2;;176453;2015;278855;5049.14;;;2872;455308
17264139;;;;;;2.5;3;;;;717;1514;;;717;6111;0;2;2;415;;;34277386;-118659979;3210;;;27110;2061;;97116;6;;1;;;2006;2;;169000;2016;317000;5573.68;;;29640;486000
17270879;;;;;;2.5;4;;;;1044;2178;;;1044;6111;1;2;2;460;;;34172484;-118939392;8288;;;34278;2061;46736;96351;8;;1;;;1979;2;;260057;2016;260057;5924.74;;;13987;520114
12112153;;;1;;;2;2;;4;;;1330;;;;6037;0;2;;;;2;34142600;-118130000;25284;;;47019;3101;275405;96294;0;;;;1;1960;;;150326;2015;256831;4859.3;;;33868;407157
12860823;;;1;;;2;2;;4;;;941;;;;6037;0;2;;;;2;33999700;-117819000;33146;1;;24384;3101;;96505;0;;;;1;1985;;;147000;2015;214000;4520.31;;;32736;361000
12056198;;;1;;;3;4;;8;;;2051;;;;6037;0;3;;;;2;34168426;-118276935;6561;1;;45457;3101;273837;96321;0;;;;1;1926;;;344294;2016;416669;8299.17;;;32209;760963
17245347;;;;;;2.5;4;;;;846;1821;;;846;6111;0;2;2;492;;;34274379;-118739942;6500;1;520;27110;2061;;97118;7;;1;;;1964;2;;155019;2016;103338;3222.44;;;14595;258357
12047919;;;;;;2;4;;4;;;2254;;;;6037;0;2;;;;2;34180536;-118236304;11746;1;;45457;3101;275857;96327;0;;;;1;1938;;;69134;2015;46082;1366.54;;;12813;115216
12533656;;;;;;2;2;;4;;;968;;;;6037;0;2;;;;2;33783100;-118150000;58874;1;;46298;3101;273252;96238;0;;;;1;1990;;;140897;2015;126969;3251.39;;;31355;267866
17150821;;;;;;2;4;;;;1564;1564;;;1564;6111;1;2;2;462;;;34188079;-119197447;6417;;;13150;2061;;97106;8;;;;;1974;1;;95985;2015;51670;1839.94;;;18226;147655
11517405;;;1;;;3;3;;7;;;1948;;;;6037;0;3;;;;2;33990579;-118392497;525396;1;;51617;3101;762186;96095;0;;;;1;1997;;;236244;2016;311089;6392.24;;;11930;547333
11632690;;;1;;;2;2;;10;;;1636;;;;6037;0;2;;;;2;34083500;-118377000;11253;;;12447;3101;276450;96050;0;;;;1;1981;;;300046;2015;34864;4281.62;;;33523;334910
14371613;;;13;;;2.5;4;;;;;2774;;;;6059;0;2;2;543;;;33635455;-117693800;12684;1;;32380;1286;;96962;8;;1;;;1969;3;;258089;2016;189251;4608.88;;;1258;447340
11669611;;;1;;;6;5;;12;;;8932;;;;6037;0;6;;;;2;34057714;-118503839;145563;1;;12447;3101;19810;96120;0;;;;1;1925;;;7211781;2016;10445901;211545.66;;;23913;17657682
17271809;0.00298227841988;31/8/17;;;;2;3;;;;2035;2035;;;2035;6111;1;2;2;575;;;34198517;-118913584;7178;;;34278;2061;46736;96351;7;;;;;2002;1;;268026;2016;498487;8335.22;;;15082;766513
17204241;;;;;;3;4;;;;1350;2317;;;1350;6111;1;3;2;611;;;34269866;-118859412;5355;1;330;25974;2061;;97097;8;;;;;2001;2;;258381;2016;479705;8548.26;;;14814;738086
17108872;;;;;;2.5;3;;;;619;1319;;;619;6111;0;2;2;451;;;34270927;-119158359;3988;;;34543;2061;;97084;5;;1;;;1995;2;;182584;2015;182584;3820.34;;;20788;365168
12164256;;;;;;2;3;;6;;;1684;;;;6037;0;2;;;;2;34177650;-118152439;8499;1;;47019;3101;274695;96291;0;;;;1;1949;;;102813;2016;422081;6245.6;Y;12;18344;524894
10736462;;;1;;;2;2;;4;;;930;;;;6037;0;2;;;;2;34148699;-118749447;136805;1;;9840;3101;764089;96336;0;;;;1;1973;;;88497;2015;132747;2748.49;;;34154;221244
17252627;;;;;;3;4;;;;1620;1620;;;1620;6111;1;3;1;380;;;34253120;-118759181;10536;1;401;27110;2061;;97118;8;;;;;1973;1;;183000;2016;337000;5960.36;;;20627;520000
13855583;-0.0193513044742;26/7/17;13;;;3;4;;;;;2320;;;;6059;0;3;2;622;;;33911082;-117950675;10632;1;;18874;1286;;96186;8;;;;;1967;2;;158157;2016;523348;7682.5;;;23837;681505
17198849;-0.0133733745204;2/3/17;;;;3;5;;;;1784;3069;;;1784;6111;2;3;2;634;;;34265199;-118883523;6800;;;25974;2061;;97097;9;;;;;1985;2;;292208;2016;292208;6593.94;;;5543;584416
13920256;;;5;;;4;5;;;;;2553;;;;6059;1;4;1;369;;6;33821997;-118004337;7416;;;16764;1286;118872;97023;5;;;;;1958;1;;145911;2016;249039;4824.56;;;705;394950
11110784;;;1;;;1;2;;7;;;834;;;;6037;0;1;;;;2;34451113;-118497556;148023;;;54311;3101;6952;96373;0;;;;1;1977;;;82243;2015;20555;1697.6;;;30153;102798
17288780;;;;;;6.5;5;;;;3823;7742;;;3823;6111;3;6;2;659;;;34188625;-118789224;27443;1;760;34278;2061;;96385;12;;1;;;2001;2;;1188000;2015;1783000;31854.5;;;17678;2971000
12691685;;;1;;;5;6;;12;;;5361;;;;6037;0;5;;;;2;33791147;-118356405;35556;1;;33727;3101;;96121;0;;;;1;2001;;;1407214;2015;831251;25083.07;;;18080;2238465
14613190;;;1;7;;2;2;;;;;926;;;;6059;0;2;2;0;;6;33846160;-117978565;;;;10608;1286;;96180;4;;;6;;1979;1;;85672;2015;166724;3084.62;;;32707;252396
11046106;;;1;;;3;2;;4;;;1208;;;;6037;0;3;;;;2;34247700;-118467000;55873;1;;12447;3101;13017;96369;0;;;;1;1979;;;154900;2015;90100;3074.77;;;27043;245000
11008591;;;1;;;3;3;;4;;;2050;;;;6037;0;3;;;;2;34328360;-118439073;382449;;;12447;3101;34213;96368;0;;;;1;2007;;;239000;2015;159000;5289.86;;;16246;398000
17130230;;;;;;2.5;4;;;;871;2224;;;871;6111;1;2;2;430;;;34233921;-119013929;3360;;;51239;2061;;97091;7;;1;;;2005;2;;214000;2016;404000;6565.44;;;35285;618000
13047888;;;1;;;2;4;;7;;;2013;;;;6037;0;2;;;;2;34126484;-117786168;7833;1;;39308;3101;;96494;0;;;;1;1965;;;183564;2015;317455;7733.46;;;20956;501019
12517200;;;;;;2;3;;7;;;1840;;;;6037;0;2;;;;2;33789033;-118105711;5588;1;;46298;3101;276606;96247;0;;;;1;1953;;;83073;2015;27921;1514.85;;;23746;110994
12455659;;;;;;1;2;;7;;;1065;;;;6037;0;1;;;;7;33854953;-118175365;10903;;;46298;3101;276476;96239;0;;;;1;1946;;;54344;2015;217381;3465.26;Y;14;17791;271725
10759271;;;1;;;4;5;;4;;;2600;;;;6037;0;4;;;;2;34145161;-118618800;11058;1;;37688;3101;763011;96337;0;;;;1;1969;;;550522;2015;520193;12520.52;;;20012;1070715
11557085;;;1;;;3;3;;7;;;1890;;;;6037;0;3;;;;2;34015933;-118415643;7400;;;12447;3101;117183;96015;0;;;;1;1950;;;167981;2015;615160;9703.78;;;30812;783141
11162451;;;1;;;4;3;;4;;;3483;;;;6037;0;4;;;;2;34442121;-118411936;5158;;;54311;3101;37739;96401;0;;;;1;2008;;;346793;2015;203996;7296.11;;;11005;550789
14258817;;;;;;2.5;4;;;;;2260;;;;6059;0;2;2;583;;;33755390;-117901084;7865;;;47568;1286;268007;97003;7;;1;;;1977;2;;142933;2015;63166;2563.76;;;32825;206099
10795171;;;1;;;3;2;;1;;;1490;;;;6037;0;3;;;;2;34183400;-118593000;;1;;12447;3101;48570;96389;0;;;;1;2007;;;295079;2015;88135;4753.78;;;20868;383214
11089190;;;1;;;3;5;;4;;;2853;;;;6037;0;3;;;;2;34246393;-118512644;16982;1;;12447;3101;33183;96355;0;;;;1;1964;;;218321;2015;356484;7342.33;;;29187;574805
13101664;;;1;;;2;3;;4;;;1842;;;;6037;0;2;;;TRUE;2;33978056;-117847023;9412;;;24384;3101;;96505;0;;;;1;1976;;;142548;2015;212259;4429.05;;;29493;354807
11085030;;;1;;;3;4;;4;;;2271;;;;6037;0;3;;;;2;34254360;-118580607;7769;;;12447;3101;37835;96346;0;;;;1;1965;;;109000;2015;436000;7199.74;;;20473;545000
10986629;;;1;;;2;2;;7;;;912;;;;6037;0;2;;;;2;34274400;-118410000;170370;1;;12447;3101;40215;96361;0;;;;1;1988;;;80100;2015;114900;2576.67;;;28616;195000
11155943;;;1;;;2;2;;4;;;1068;;;;6037;0;2;;;;2;34405100;-118452000;73854;;;54311;3101;37739;96401;0;;;;1;1992;;;170132;2015;101692;4041.52;;;34888;271824
14127669;;;13;;;3;4;;;;;2320;;;;6059;0;3;2;672;TRUE;;33847716;-118039560;6000;;;15237;1286;;96183;8;;;;;1983;2;;245300;2015;141878;4598.76;;;438;387178
12971067;;;1;;;3;3;;4;;;1529;;;;6037;0;3;;;;2;34140200;-117963000;94504;1;;24435;3101;;96270;0;;;;1;1980;;;168153;2015;49639;2990.2;;;15752;217792
14227249;;;13;;;2;4;;;;;1736;;;;6059;1;2;2;492;;;33813919;-117849481;8330;1;;33252;1286;;97065;7;;;;;1963;1;;112993;2015;152168;3055.56;;;12619;265161
11083762;;;1;;;3;5;;8;;;2394;;;;6037;0;3;;;;2;34255555;-118520437;11041;1;;12447;3101;33183;96355;0;;;;1;1965;;;147112;2016;119529;3404.71;Y;15;26561;266641
10859899;;;1;;;3;3;;8;;;2418;;;;6037;0;3;;;;2;34162905;-118435095;6100;1;;12447;3101;27080;96424;0;;;;1;1994;;;250103;2016;276931;6381.66;;;31483;527034
10833059;;;1;;;3;2;;8;;;1170;;;;6037;0;3;;;;2;34194022;-118496914;134702;1;;12447;3101;32368;96415;0;;;;1;1974;;;48105;2016;25967;912.92;;;4694;74072
12072178;;;;;;2;3;;4;;;1573;;;;6037;0;2;;;;2;34167387;-118245058;15538;1;;45457;3101;275257;96326;0;;;;1;1957;;;138389;2015;101865;2797.8;;;3606;240254
12058308;;;1;;;5;4;;1;;;4219;;;;6037;0;5;;;;2;34175744;-118255252;8616;1;;45457;3101;273059;96326;0;;;;1;1989;;;709521;2015;321449;11493.25;;;1242;1030970
12607254;;;;;;2;3;;4;;;1605;;;;6037;0;2;;;TRUE;2;33818777;-118347073;6100;;;54722;3101;416337;96163;0;;;;1;1964;;;134838;2015;539354;7830.34;;;11765;674192
13917334;;;;;;1.5;3;;;;;1309;;;;6059;1;1;1;360;;;33851408;-117904922;6000;;;16764;1286;274765;97024;6;;1;;;1954;1;;65540;2015;150988;2805.28;;;6692;216528
11148861;;;1;;;2;3;;4;;;2036;;;;6037;0;2;;;;2;34424913;-118438708;6574;1;;54311;3101;37739;96401;0;;;;1;1996;;;233420;2015;162985;5274.37;;;31388;396405
10723292;;;1;;;2;4;;8;;;2208;;;;6037;0;2;;;;2;34202205;-118635254;13333;1;;12447;3101;268588;96342;0;;;;1;1966;;;175000;2016;512000;8434.17;;;21033;687000
14318936;;;;;;3.5;5;;;;;3318;;;;6059;0;3;2;633;TRUE;;33621078;-117837682;6391;1;;40009;1286;;96975;0;;1;;;1999;;;470859;2015;617832;11760.28;;;8633;1088691
11547544;;;1;;;3;2;;1;;;2296;;;;6037;0;3;;;;2;33997587;-118472305;7164;;;12447;3101;21056;96127;0;;;;1;1992;;;271315;2015;152611;5313.19;;;25474;423926
12512121;;;;;;1;3;;7;;;1127;;;;6037;0;1;;;;7;33808479;-118124848;6125;1;;46298;3101;273263;96247;0;;;;1;1951;;;85716;2015;342872;5296.71;;;3527;428588
13924898;;;;;;2.5;2;;;;;1549;;;;6059;0;2;2;454;;;33835285;-117772701;4250;;;16764;1286;113455;97026;5;;1;;;1986;2;;141600;2015;250046;4126.52;;;9591;391646
11662164;;;1;;;3;2;;11;;;3029;;;;6037;0;3;;;;2;34026900;-118516000;85209;1;;12447;3101;19810;96149;0;;;;1;1963;;;1820412;2016;3380766;62172.12;;;13467;5201178
10734857;;;1;;;3;3;;4;;;2200;;;;6037;0;3;;;;2;34172900;-118644000;128600;1;;12447;3101;48570;96389;0;;;;1;1986;;;229921;2015;344883;7167.78;;;15973;574804
17254071;;;;;;2;4;;;;1935;1935;;;1935;6111;1;2;2;480;;;34262282;-118781791;8000;;;27110;2061;;97118;7;;;;;1964;1;;43812;2015;16275;996.04;;;29609;60087
14322381;;;;;;2;2;;;;;964;;;;6059;0;2;2;462;;6;33671049;-117770775;2739;1;;52650;1286;274828;96952;4;;;;;1977;2;;92521;2016;92510;2050.8;;;2667;185031
10860244;;;1;;;2;3;;7;;;1483;;;;6037;0;2;;;;2;34160252;-118434056;5885;;;12447;3101;27080;96424;0;;;;1;1948;;;73049;2015;36491;142.44;;;3806;109540
10725880;;;1;;;2;4;;4;;;2387;;;;6037;0;2;;;;2;34192957;-118656549;7071;;;12447;3101;268588;96342;0;;;;1;1980;;;235000;2015;5,00E+05;8510.16;;;28319;735000
10751197;;;1;;;2;2;;8;;;862;;;;6037;0;2;;;;2;34136300;-118704000;117110;1;;37688;3101;;96337;0;;;;1;1992;;;117545;2016;194522;3804.84;;;23826;312067
17197650;;;;;;4.5;5;;;;2056;3603;;;2056;6111;2;4;2;627;;;34261087;-118901464;16503;1;650;25974;2061;;97097;9;;1;;;1988;2;;384667;2015;256439;7107.72;;;11232;641106
17256893;;;;;;4;4;;;;1745;3770;;;1745;6111;1;4;2;635;;;34247835;-118760199;21191;1;720;27110;2061;;97118;12;;;;;2001;2;;472101;2016;269542;8337.02;;;15109;741643
11168848;;;1;;;1;1;;8;;;696;;;;6037;0;1;;;;2;34405700;-118555000;571076;1;;54311;3101;48200;96378;0;;;;1;1985;;;125506;2016;107487;3736.54;;;284;232993
11530047;;;;;;1;3;;7;;;1142;;;;6037;0;1;;;TRUE;7;34001118;-118410902;5745;;;12447;3101;403184;96095;0;;;;1;1947;;;115718;2015;466094;7168.12;;;1590;581812
11173650;;;1;;;2;4;;8;;;1969;;;;6037;0;2;;;;2;34405695;-118479380;11197;1;;54311;3101;26134;96374;0;;;;1;1998;;;219558;2016;152819;5661.02;;;27619;372377
14334260;;;;;;5.5;5;;;;;5906;;;;6059;0;5;2;686;TRUE;;33755680;-117792982;20000;1;;40081;1286;;97005;5;;1;;;2005;3;;859540;2015;816610;18721.74;;;34337;1676150
11097629;-0.044;4/5/16;;;;2;4;;7;;;1522;;;;6037;0;2;;;;2;34231016;-118574943;7502;1;;12447;3101;27987;96341;0;;;;1;1956;;;145268;2015;218425;4558.64;;;9297;363693
10903492;;;1;;;3;4;;7;;;2313;;;;6037;0;3;;;;2;34160967;-118418624;7136;1;;12447;3101;27080;96424;0;;;;1;1962;;;310714;2016;159308;5762.24;;;11154;470022
17177073;;;;;;2.5;4;;;;1184;2706;;;1184;6111;1;2;2;699;;;34212448;-119150357;5508;;;13150;2061;;97101;9;;1;;;2003;2;;226249;2016;226249;5584.9;;;12440;452498
10903813;;;;;;2;2;;6;;;1492;;;;6037;0;2;;;;2;34159710;-118414285;6499;1;;12447;3101;27080;96424;0;;;;1;1953;;;104657;2016;218379;3998.22;Y;14;12783;323036
11053196;;;;;;2;3;;4;;;1596;;;;6037;0;2;;;;2;34233496;-118481914;7536;1;;12447;3101;13017;96369;0;;;;1;1956;;;127860;2015;153040;3623.61;;;3149;280900
17087323;;;;;;2.5;5;;;;1496;2216;;;1496;6111;1;2;2;448;;;34284053;-119211608;7406;;;34543;2061;;97083;9;;1;;;1968;2;;74514;2016;20681;1049.6;;;3647;95195
17239354;0.0035477518614;28/7/17;;;;2;4;;;;1612;1612;;;1612;6111;1;2;2;560;;;34298620;-118702856;8750;;;27110;2061;;97116;7;;;;;1964;1;;184588;2016;123055;3684.16;;;13741;307643
12094473;;;1;;;3;2;;4;;;2896;;;;6037;0;3;;;;2;34167689;-118174185;11436;;;47019;3101;274684;96291;0;;;;1;1930;;;360711;2015;413569;9158.94;;;753;774280
14259492;-0.0263;25/5/16;;;;1;3;;;;;1005;;;;6059;0;1;1;288;;;33751811;-117891465;8313;;;47568;1286;268007;97003;5;;;;;1929;1;;23500;2015;125884;1958.98;;;15834;149384
10867781;;;1;;;3;4;;7;;;3198;;;;6037;0;3;;;;2;34140314;-118487456;13995;1;;12447;3101;51906;96426;0;;;;1;1966;;;224623;2016;572797;9849.4;;;30507;797420
14021080;;;;;;3.5;5;;;;;2774;;;;6059;1;3;2;481;;;33677296;-117941840;8800;1;;38032;1286;;96958;9;;1;;;2004;2;;279800;2015;205608;5751.14;;;34107;485408
10853106;;;;;;1;3;;7;;;1446;;;;6037;0;1;;;;7;34164175;-118499295;20080;1;;12447;3101;51906;96426;0;;;;1;1949;;;104911;2015;47101;1977.74;;;33721;152012
13078608;;;1;;;2;3;;7;;;1429;;;;6037;0;2;;;;2;34019487;-117859536;11626;1;;34636;3101;;96522;0;;;;1;1974;;;126248;2015;84160;713.4;;;27245;210408
13089790;;;1;;;3;4;;4;;;2873;;;;6037;0;3;;;;2;34020450;-117881151;127633;1;;34636;3101;;96522;0;;;;1;1985;;;294348;2015;129895;5852.91;;;4929;424243
11027841;;;1;;;2;3;;7;;;1591;;;;6037;0;2;;;;2;34236141;-118413908;6013;;;12447;3101;268002;96361;0;;;;1;1953;;;139177;2015;68416;2636.96;;;25612;207593
10766538;;;1;;;3;4;;4;;;2022;;;;6037;0;3;;;;2;34215334;-118566608;6562;;;12447;3101;27987;96341;0;;;;1;1964;;;185781;2015;189562;4767.74;;;17965;375343
11071821;;;1;;;3;5;;7;;;3332;;;;6037;0;3;;;;2;34263328;-118580353;11002;1;;12447;3101;37835;96346;0;;;;1;1981;;;324507;2016;207440;6608.98;;;8061;531947
17214686;;;;;;2;4;;;;1529;1529;;;1529;6111;1;2;2;449;;;34189742;-118911596;6524;;;34278;2061;46736;96351;7;;;;;1978;1;;209874;2015;139913;3881.84;;;28160;349787
13877597;;;;;;2.5;3;;;;;1858;;;;6059;0;2;2;400;;;33839039;-117929215;9544;;;16764;1286;275695;97020;7;;1;;;1953;1;;111047;2015;165907;3492.08;;;19190;276954
14486546;;;5;;;2;4;;;;;1640;;;;6059;1;2;2;460;;6;33620743;-117657908;6825;1;;12773;1286;;96995;7;;;;;1973;1;;131631;2016;161762;2916.8;;;7418;293393
10777793;;;;;;1;2;;7;;;724;;;;6037;0;1;;;;7;34199512;-118518098;8124;;;12447;3101;32368;96364;0;;;;1;1926;;;58402;2015;233611;3716.31;Y;14;23182;292013
11063163;;;1;;;3;4;;4;;;2603;;;;6037;0;3;;;;2;34242075;-118505541;11703;;;12447;3101;33183;96355;0;;;;1;1976;;;273877;2015;371625;8132.35;;;34475;645502
11278618;;;1;;;2;4;;4;;;1967;;;;6037;0;2;;;;2;34698827;-118162085;6185;1;;5534;3101;;97317;0;;;;1;1986;;;113736;2015;37910;2633.11;;;11700;151646
14406270;;;;;;2.5;4;;;;;2703;;;;6059;0;2;3;800;TRUE;;33500795;-117670038;29900;1;;33840;1286;;96985;8;;1;;;1979;1;;270800;2016;318738;6121.78;;;15141;589538
10722857;;;1;;;2;4;;7;;;1570;;;;6037;0;2;;;;2;34195579;-118624340;9470;1;;12447;3101;268588;96342;0;;;;1;1960;;;117000;2015;471000;7703.21;;;33547;588000
17118234;;;;;;2;3;;;;1399;1699;;;1399;6111;1;2;2;488;;;34228595;-119192107;6534;;;13150;2061;;97107;6;;;;;1977;1;;175207;2015;175207;4072.06;;;17118;350414
17055905;;;;;;1;2;;;;1576;1576;;;1576;6111;0;1;2;400;;;34452930;-119238740;7822;;;13091;2061;;97099;5;;;;;1930;1;;43240;2015;12068;1454.38;;;12956;55308
17074158;0.0413602675893;7/7/17;;;;3;4;;;;1928;2397;;;1928;6111;1;3;2;452;;;34291382;-119203040;24028;1;300;34543;2061;;97083;8;;;;;1977;1;;314289;2016;202051;5450.84;;;9643;516340
12100022;;;;;;2;3;;4;;;2324;;;;6037;0;2;;;;2;34124257;-118163167;15802;1;;47019;3101;275411;96293;0;;;;1;1952;;;176663;2015;69134;3166.18;;;21285;245797
11213363;;;1;;;3;3;;4;;;1631;;;;6037;0;3;;;;2;34561191;-118047946;7923;1;;40227;3101;;97330;0;;;;1;1989;;;129093;2015;21946;2668.89;;;25959;151039
17088300;;;;;;2.5;3;;;;827;1690;;;827;6111;1;2;2;0;;;34265298;-119214255;3049;;;34543;2061;;97083;5;;1;;;1978;2;;137823;2016;91875;2404.32;;;28318;229698
17193599;;;;;;4;3;;;;1831;3735;;;1831;6111;2;4;2;650;;;34179558;-118981366;10550;;;34278;2061;46736;96351;9;;;;;2003;2;;479701;2015;479701;10507.16;;;10543;959402
